Invoice,StockCode,Description,Category,Quantity,InvoiceDate,Price,Discount,ShippingCost,CustomerID,Country,AcquisitionChannel,RevenueNet
INV531664,GFT003,Handmade greeting card,Stationery,4,2024-01-30 12:02:54,2.37,0.2,1.1,10700.0,United Kingdom,Organic,8.68
INV531664,GFT011,Wooden ornament,Seasonal,5,2024-01-30 12:02:54,3.77,0.0,4.27,10700.0,United Kingdom,Email,23.12
INV531248,GFT011,Wooden ornament,Seasonal,6,2024-01-30 17:24:18,3.69,0.05,5.11,10462.0,EIRE,Ads,26.14
INV531248,GFT020,Room spray lavender,Home fragrance,9,2024-01-30 17:24:18,6.79,0.0,6.63,10462.0,EIRE,Email,67.74
INV531248,GFT016,Kitchen apron,Kitchen,6,2024-01-30 17:24:18,14.37,0.0,7.3,10462.0,EIRE,Organic,93.52
INV531248,GFT008,Notebook botanical,Stationery,6,2024-01-30 17:24:18,6.15,0.0,2.96,10462.0,EIRE,Ads,39.86
INV530111,GFT009,Decorative pillow cover,Home decor,10,2024-01-30 22:12:43,10.1,0.0,4.8,10665.0,Australia,Organic,105.8
INV530111,GFT008,Notebook botanical,Stationery,9,2024-01-30 22:12:43,7.57,0.0,5.69,10665.0,Australia,Email,73.82
INV530111,GFT018,Holiday light string,Seasonal,88,2024-01-30 22:12:43,12.42,0.0,5.17,10665.0,Australia,Email,1098.13
INV530111,GFT011,Wooden ornament,Seasonal,6,2024-01-30 22:12:43,3.82,0.0,4.74,10665.0,Australia,Organic,27.66
INV530111,GFT016,Kitchen apron,Kitchen,6,2024-01-30 22:12:43,12.08,0.15,1.99,10665.0,Australia,Email,63.6
INV530445,GFT009,Decorative pillow cover,Home decor,7,2024-01-30 23:33:40,12.3,0.0,6.28,10076.0,United Kingdom,Email,92.38
INV530445,GFT014,Desk calendar,Stationery,4,2024-01-30 23:33:40,9.79,0.15,5.21,10076.0,United Kingdom,Email,38.5
INV530445,GFT005,Tea towel cotton,Kitchen,7,2024-01-30 23:33:40,4.57,0.0,4.36,10076.0,United Kingdom,Ads,36.35
INV530445,GFT008,Notebook botanical,Stationery,9,2024-01-30 23:33:40,6.39,0.1,5.69,10076.0,United Kingdom,Ads,57.45
INV530300,GFT016,Kitchen apron,Kitchen,7,2024-01-31 14:05:45,12.8,0.2,2.22,10147.0,Spain,Organic,73.9
INV530300,GFT017,Ribbon roll,Packaging,5,2024-01-31 14:05:45,1.88,0.1,6.66,10147.0,Spain,Email,15.12
INV530300,GFT018,Holiday light string,Seasonal,13,2024-01-31 14:05:45,18.19,0.0,2.99,10147.0,Spain,Ads,239.46
INV530300,GFT015,Mini plant pot,Home decor,11,2024-01-31 14:05:45,6.16,0.0,7.5,10147.0,Spain,Organic,75.26
INV530300,GFT005,Tea towel cotton,Kitchen,9,2024-01-31 14:05:45,3.53,0.0,3.98,10147.0,Spain,Marketplace,35.75
INV530840,GFT008,Notebook botanical,Stationery,8,2024-01-31 17:25:50,6.24,0.2,4.94,10665.0,Australia,Marketplace,44.88
INV530840,GFT018,Holiday light string,Seasonal,8,2024-01-31 17:25:50,17.78,0.05,5.6,10665.0,Australia,Referral,140.73
INV530840,GFT017,Ribbon roll,Packaging,6,2024-01-31 17:25:50,2.27,0.0,1.56,10665.0,Australia,Email,15.18
INV530470,GFT019,Porcelain plate,Kitchen,6,2024-02-01 19:37:23,10.27,0.05,3.94,10083.0,United Kingdom,Email,62.48
INV530470,GFT012,Premium hamper box,Packaging,7,2024-02-01 19:37:23,19.25,0.0,5.8,10083.0,United Kingdom,Ads,140.55
INV530470,GFT008,Notebook botanical,Stationery,7,2024-02-01 19:37:23,6.61,0.05,5.37,10083.0,United Kingdom,Ads,49.33
INV530066,GFT014,Desk calendar,Stationery,5,2024-02-02 12:32:38,10.57,0.05,4.46,10145.0,United Kingdom,Ads,54.67
INV530066,GFT003,Handmade greeting card,Stationery,5,2024-02-02 12:32:38,2.46,0.0,5.58,10145.0,United Kingdom,Organic,17.88
INV530066,GFT007,Aroma diffuser,Home fragrance,6,2024-02-02 12:32:38,15.55,0.0,6.3,,United Kingdom,Marketplace,99.6
INV530066,GFT006,Gift bag medium,Packaging,6,2024-02-02 12:32:38,1.11,0.1,4.41,10145.0,United Kingdom,Organic,10.4
INV530066,GFT002,Ceramic mug floral,Kitchen,7,2024-02-02 12:32:38,5.61,0.05,5.02,10145.0,United Kingdom,Email,42.33
INV530479,GFT011,Wooden ornament,Seasonal,87,2024-02-03 04:50:54,3.75,0.0,2.82,10730.0,Netherlands,Organic,329.07
INV530479,GFT005,Tea towel cotton,Kitchen,13,2024-02-03 04:50:54,3.93,0.05,4.11,10730.0,Netherlands,Organic,52.65
INV530479,GFT013,Scented wax melts,Home fragrance,13,2024-02-03 04:50:54,4.27,0.2,3.8,10730.0,Netherlands,Organic,48.21
INV530479,GFT010,Glass storage jar,Kitchen,10,2024-02-03 04:50:54,8.84,0.15,2.27,10730.0,Netherlands,Organic,77.41
INV531486,GFT012,Premium hamper box,Packaging,20,2024-02-03 17:05:43,22.03,0.0,4.35,10641.0,United Kingdom,Email,444.95
INV531486,GFT020,Room spray lavender,Home fragrance,1,2024-02-03 17:05:43,10.29,0.0,6.14,10641.0,United Kingdom,Marketplace,16.43
INV531486,GFT009,Decorative pillow cover,Home decor,9,2024-02-03 17:05:43,10.31,0.15,3.62,10641.0,United Kingdom,Organic,82.49
INV531486,GFT016,Kitchen apron,Kitchen,9,2024-02-03 17:05:43,13.39,0.1,2.94,10641.0,United Kingdom,Ads,111.4
INV531486,GFT007,Aroma diffuser,Home fragrance,7,2024-02-03 17:05:43,19.2,0.0,3.0,10641.0,United Kingdom,Organic,137.4
INV530305,GFT019,Porcelain plate,Kitchen,163,2024-02-03 17:47:28,11.59,0.0,5.04,10579.0,United Kingdom,Email,1894.21
INV530514,GFT006,Gift bag medium,Packaging,7,2024-02-03 18:55:19,1.36,0.0,4.16,10056.0,Japan,Marketplace,13.68
INV530514,GFT019,Porcelain plate,Kitchen,8,2024-02-03 18:55:19,13.04,0.0,2.99,10056.0,Japan,Ads,107.31
INV530514,GFT003,Handmade greeting card,Stationery,14,2024-02-03 18:55:19,2.62,0.2,4.81,10056.0,Japan,Organic,34.15
INV530514,GFT020,Room spray lavender,Home fragrance,5,2024-02-03 18:55:19,6.72,0.05,3.5,10056.0,Japan,Ads,35.42
INV530514,GFT014,Desk calendar,Stationery,6,2024-02-03 18:55:19,10.53,0.0,5.01,10056.0,Japan,Marketplace,68.19
INV531412,GFT003,Handmade greeting card,Stationery,8,2024-02-04 02:20:13,3.05,0.0,5.33,10507.0,United Kingdom,Email,29.73
INV531412,GFT014,Desk calendar,Stationery,7,2024-02-04 02:20:13,10.44,0.0,1.63,10507.0,United Kingdom,Organic,74.71
INV531086,GFT014,Desk calendar,Stationery,9,2024-02-04 16:40:42,9.28,0.0,3.07,10579.0,United Kingdom,Marketplace,86.59
INV530058,GFT002,Ceramic mug floral,Kitchen,9,2024-02-04 19:39:51,4.38,0.0,5.44,10313.0,Germany,Organic,44.86
INV531371,GFT018,Holiday light string,Seasonal,11,2024-02-05 12:52:19,16.77,0.1,5.81,10391.0,France,Email,171.83
INV531371,GFT011,Wooden ornament,Seasonal,14,2024-02-05 12:52:19,3.9,0.0,4.36,10391.0,France,Email,58.96
INV531371,GFT006,,Packaging,6,2024-02-05 12:52:19,0.98,0.1,4.51,10391.0,France,Ads,9.8
INV531371,GFT004,Vintage photo frame,Home decor,8,2024-02-05 12:52:19,16.38,0.0,6.77,10391.0,France,Ads,137.81
INV530181,GFT003,Handmade greeting card,Stationery,4,2024-02-06 13:12:36,2.47,0.0,4.73,10546.0,Portugal,Marketplace,14.61
INV530307,GFT015,Mini plant pot,Home decor,7,2024-02-06 20:24:23,6.95,0.0,4.11,10378.0,United Kingdom,Ads,52.76
INV530307,GFT003,Handmade greeting card,Stationery,9,2024-02-06 20:24:23,2.42,0.05,5.05,10378.0,United Kingdom,Email,25.74
INV531795,GFT018,Holiday light string,Seasonal,5,2024-02-07 03:46:44,17.76,0.05,3.8,10468.0,Denmark,Referral,88.16
INV531795,GFT013,Scented wax melts,Home fragrance,5,2024-02-07 03:46:44,4.57,0.0,4.69,10468.0,Denmark,Organic,27.54
INV531795,GFT009,Decorative pillow cover,Home decor,4,2024-02-07 03:46:44,10.62,0.0,4.02,10468.0,Denmark,Email,46.5
INV531795,GFT005,Tea towel cotton,Kitchen,10,2024-02-07 03:46:44,3.49,0.0,2.63,10468.0,Denmark,Ads,37.53
INV531795,GFT004,Vintage photo frame,Home decor,7,2024-02-07 03:46:44,12.78,0.0,3.32,10468.0,Denmark,Ads,92.78
INV530461,GFT017,Ribbon roll,Packaging,7,2024-02-08 07:01:33,1.62,0.0,4.26,10747.0,Germany,Organic,15.6
INV530461,GFT010,Glass storage jar,Kitchen,7,2024-02-08 07:01:33,8.81,0.0,5.44,10747.0,Germany,Ads,67.11
INV530461,GFT020,Room spray lavender,Home fragrance,8,2024-02-08 07:01:33,7.61,0.05,4.97,10747.0,Germany,Organic,62.81
INV530461,GFT006,Gift bag medium,Packaging,8,2024-02-08 07:01:33,1.13,0.0,4.76,10747.0,Germany,Ads,13.8
INV530891,GFT004,Vintage photo frame,Home decor,9,2024-02-08 12:12:52,12.32,0.0,2.58,10120.0,Germany,Organic,113.46
INV530891,GFT009,Decorative pillow cover,Home decor,4,2024-02-08 12:12:52,9.64,0.0,5.29,10120.0,Germany,Organic,43.85
INV530891,GFT016,Kitchen apron,Kitchen,6,2024-02-08 12:12:52,13.43,0.1,3.89,10120.0,Germany,Organic,76.41
INV530891,GFT006,Gift bag medium,Packaging,13,2024-02-08 12:12:52,1.41,0.0,6.63,10120.0,Germany,Ads,24.96
INV530891,GFT020,Room spray lavender,Home fragrance,7,2024-02-08 12:12:52,7.53,0.0,1.63,10120.0,Germany,Email,54.34
INV531205,GFT001,Decorative candle set,Home decor,12,2024-02-08 12:51:35,6.79,0.0,4.91,10512.0,Poland,Marketplace,86.39
INV531205,GFT008,Notebook botanical,Stationery,8,2024-02-08 12:51:35,7.04,0.05,4.64,10512.0,Poland,Ads,58.14
INV531382,GFT001,Decorative candle set,Home decor,3,2024-02-09 02:17:16,7.07,0.0,3.74,10436.0,Germany,Ads,24.95
INV531453,GFT006,Gift bag medium,Packaging,5,2024-02-10 01:53:40,1.08,0.1,5.48,10051.0,EIRE,Ads,10.34
INV531453,GFT002,Ceramic mug floral,Kitchen,7,2024-02-10 01:53:40,5.06,0.0,4.08,10051.0,EIRE,Organic,39.5
INV531453,GFT013,Scented wax melts,Home fragrance,10,2024-02-10 01:53:40,4.48,0.0,4.01,10051.0,EIRE,Organic,48.81
INV531817,GFT003,Handmade greeting card,Stationery,13,2024-02-10 06:43:25,1.92,0.0,3.06,10761.0,United Kingdom,Organic,28.02
INV531817,GFT009,Decorative pillow cover,Home decor,6,2024-02-10 06:43:25,8.85,0.15,6.53,,United Kingdom,Organic,51.66
INV531817,GFT007,Aroma diffuser,Home fragrance,11,2024-02-10 06:43:25,16.66,0.0,5.6,10761.0,United Kingdom,Organic,188.86
INV531691,GFT014,Desk calendar,Stationery,10,2024-02-10 11:28:06,9.51,0.0,5.63,10488.0,Netherlands,Ads,100.73
INV530786,GFT001,Decorative candle set,Home decor,8,2024-02-11 06:39:18,6.33,0.1,6.01,10395.0,United Kingdom,Marketplace,51.59
INV530786,GFT010,Glass storage jar,Kitchen,12,2024-02-11 06:39:18,10.02,0.2,3.7,10395.0,United Kingdom,Marketplace,99.89
INV530786,GFT006,Gift bag medium,Packaging,15,2024-02-11 06:39:18,1.26,0.05,3.24,,United Kingdom,Ads,21.2
INV530786,GFT002,Ceramic mug floral,Kitchen,6,2024-02-11 06:39:18,6.01,0.0,2.63,10395.0,United Kingdom,Organic,38.69
INV530786,GFT018,Holiday light string,Seasonal,9,2024-02-11 06:39:18,11.87,0.0,2.22,10395.0,United Kingdom,Organic,109.05
INV530223,GFT001,Decorative candle set,Home decor,7,2024-02-11 08:33:25,8.75,0.0,1.1,10724.0,Netherlands,Email,62.35
INV530223,GFT016,Kitchen apron,Kitchen,8,2024-02-11 08:33:25,14.65,0.0,3.96,10724.0,Netherlands,Ads,121.16
INV530223,GFT009,Decorative pillow cover,Home decor,8,2024-02-11 08:33:25,9.72,0.0,3.25,10724.0,Netherlands,Marketplace,81.01
INV530223,GFT020,Room spray lavender,Home fragrance,14,2024-02-11 08:33:25,31.91,0.0,3.34,10724.0,Netherlands,Organic,450.08
INV530223,GFT013,Scented wax melts,Home fragrance,5,2024-02-11 08:33:25,5.73,0.0,7.68,10724.0,Netherlands,Ads,36.33
INV530098,GFT018,Holiday light string,Seasonal,8,2024-02-11 09:09:58,13.67,0.0,2.5,10686.0,Spain,Referral,111.86
INV530098,GFT012,Premium hamper box,Packaging,5,2024-02-11 09:09:58,13.78,0.05,4.92,10686.0,Spain,Organic,70.37
INV531594,GFT002,Ceramic mug floral,Kitchen,7,2024-02-11 11:52:52,5.13,0.1,3.61,,United Kingdom,Email,35.93
INV531594,GFT005,Tea towel cotton,Kitchen,10,2024-02-11 11:52:52,4.86,0.0,4.92,10094.0,United Kingdom,Organic,53.52
INV531594,GFT008,Notebook botanical,Stationery,8,2024-02-11 11:52:52,5.35,0.0,5.43,10094.0,United Kingdom,Ads,48.23
INV531594,GFT006,Gift bag medium,Packaging,8,2024-02-11 11:52:52,1.51,0.0,4.28,10094.0,United Kingdom,Ads,16.36
INV531594,GFT007,Aroma diffuser,Home fragrance,8,2024-02-11 11:52:52,17.03,0.05,3.36,10094.0,United Kingdom,Marketplace,132.79
INV530187,GFT005,Tea towel cotton,Kitchen,8,2024-02-11 11:56:26,3.68,0.0,5.12,10618.0,United Kingdom,Ads,34.56
INV530187,GFT002,Ceramic mug floral,Kitchen,10,2024-02-11 11:56:26,4.99,0.0,3.2,10618.0,United Kingdom,Organic,53.1
INV530187,GFT009,Decorative pillow cover,Home decor,-6,2024-02-11 11:56:26,9.17,0.15,5.17,10618.0,United Kingdom,Email,-41.6
INV530187,GFT012,Premium hamper box,Packaging,7,2024-02-11 11:56:26,20.56,0.0,5.08,10618.0,United Kingdom,Ads,149.0
INV530187,GFT019,Porcelain plate,Kitchen,6,2024-02-11 11:56:26,12.6,0.2,2.79,10618.0,United Kingdom,Ads,63.27
INV530258,GFT002,Ceramic mug floral,Kitchen,7,2024-02-11 16:04:24,5.02,0.1,4.73,10717.0,United Kingdom,Organic,36.36
INV530258,GFT001,Decorative candle set,Home decor,-1,2024-02-11 16:04:24,8.05,0.05,5.25,10717.0,United Kingdom,Marketplace,-2.4
INV530449,GFT020,Room spray lavender,Home fragrance,6,2024-02-11 16:45:51,7.56,0.0,1.63,10178.0,Belgium,Email,46.99
INV531192,GFT004,Vintage photo frame,Home decor,5,2024-02-11 17:12:07,15.81,0.2,5.93,10497.0,Austria,Ads,69.17
INV531192,GFT014,Desk calendar,Stationery,10,2024-02-11 17:12:07,9.44,0.05,5.54,10497.0,Austria,Organic,95.22
INV531192,GFT009,Decorative pillow cover,Home decor,11,2024-02-11 17:12:07,10.95,0.05,3.78,10497.0,Austria,Organic,118.21
INV531192,GFT007,Aroma diffuser,Home fragrance,9,2024-02-11 17:12:07,14.67,0.0,2.73,10497.0,Austria,Ads,134.76
INV530543,GFT014,Desk calendar,Stationery,10,2024-02-11 20:58:31,9.62,0.1,3.33,10762.0,United Kingdom,Organic,89.91
INV530543,GFT005,Tea towel cotton,Kitchen,5,2024-02-11 20:58:31,4.25,0.0,2.98,10762.0,United Kingdom,Ads,24.23
INV530543,GFT004,Vintage photo frame,Home decor,9,2024-02-11 20:58:31,13.37,0.0,3.57,10762.0,United Kingdom,Email,123.9
INV530543,GFT015,Mini plant pot,Home decor,5,2024-02-11 20:58:31,7.98,0.0,3.13,10762.0,United Kingdom,Organic,43.03
INV530543,GFT017,Ribbon roll,Packaging,9,2024-02-11 20:58:31,1.79,0.05,6.58,10762.0,United Kingdom,Marketplace,21.88
INV531702,GFT017,Ribbon roll,Packaging,4,2024-02-12 03:37:45,2.04,0.0,3.62,10193.0,Finland,Ads,11.78
INV530232,GFT018,Holiday light string,Seasonal,10,2024-02-12 11:56:15,16.13,0.0,3.86,10506.0,United Kingdom,Referral,165.16
INV530232,GFT019,Porcelain plate,Kitchen,10,2024-02-12 11:56:15,12.94,0.05,5.33,10506.0,United Kingdom,Email,128.26
INV530232,GFT012,Premium hamper box,Packaging,9,2024-02-12 11:56:15,17.2,0.0,3.14,10506.0,United Kingdom,Ads,157.94
INV531296,GFT003,Handmade greeting card,Stationery,14,2024-02-12 12:37:34,2.27,0.05,5.7,10066.0,Australia,Marketplace,35.89
INV531296,GFT001,Decorative candle set,Home decor,-3,2024-02-12 12:37:34,7.57,0.1,5.99,10066.0,Australia,Referral,-14.45
INV531296,GFT010,Glass storage jar,Kitchen,-2,2024-02-12 12:37:34,9.91,0.05,4.44,10066.0,Australia,Email,-14.39
INV531296,GFT008,Notebook botanical,Stationery,12,2024-02-12 12:37:34,5.98,0.0,6.67,10066.0,Australia,Organic,78.43
INV531442,GFT018,Holiday light string,Seasonal,6,2024-02-12 15:44:57,16.24,0.05,4.23,,Italy,Organic,96.8
INV531442,GFT002,Ceramic mug floral,Kitchen,7,2024-02-12 15:44:57,5.14,0.1,2.49,10412.0,Italy,Email,34.87
INV531442,GFT017,Ribbon roll,Packaging,9,2024-02-12 15:44:57,1.99,0.15,5.0,10412.0,Italy,Ads,20.22
INV530407,GFT003,Handmade greeting card,Stationery,8,2024-02-12 16:34:31,2.23,0.0,7.2,10388.0,Norway,Organic,25.04
INV530407,GFT015,Mini plant pot,Home decor,7,2024-02-12 16:34:31,7.68,0.0,5.11,10388.0,Norway,Organic,58.87
INV530407,GFT012,Premium hamper box,Packaging,5,2024-02-12 16:34:31,20.42,0.1,4.93,10388.0,Norway,Organic,96.82
INV530220,GFT007,Aroma diffuser,Home fragrance,6,2024-02-12 18:27:22,18.05,0.15,5.37,10257.0,United Kingdom,Marketplace,97.43
INV530220,GFT011,Wooden ornament,Seasonal,2,2024-02-12 18:27:22,3.96,0.0,5.61,10257.0,United Kingdom,Ads,13.53
INV530220,GFT002,Ceramic mug floral,Kitchen,8,2024-02-12 18:27:22,6.19,0.0,5.32,10257.0,United Kingdom,Organic,54.84
INV531091,GFT008,Notebook botanical,Stationery,10,2024-02-13 05:54:27,6.49,0.0,4.29,10141.0,United Kingdom,Ads,69.19
INV531091,GFT011,Wooden ornament,Seasonal,4,2024-02-13 05:54:27,3.08,0.0,5.07,,United Kingdom,Organic,17.39
INV530426,GFT012,Premium hamper box,Packaging,5,2024-02-13 17:03:39,18.5,0.0,3.74,10775.0,United Kingdom,Organic,96.24
INV530426,GFT008,Notebook botanical,Stationery,11,2024-02-13 17:03:39,5.65,0.0,6.51,10775.0,United Kingdom,Referral,68.66
INV530426,GFT003,Handmade greeting card,Stationery,7,2024-02-13 17:03:39,2.11,0.0,5.38,10775.0,United Kingdom,Email,20.15
INV530426,GFT011,Wooden ornament,Seasonal,6,2024-02-13 17:03:39,3.25,0.0,4.84,10775.0,United Kingdom,Ads,24.34
INV530426,GFT013,Scented wax melts,Home fragrance,6,2024-02-13 17:03:39,4.19,0.0,5.71,10775.0,United Kingdom,Ads,30.85
INV530765,GFT008,Notebook botanical,Stationery,-2,2024-02-13 17:35:45,6.71,0.0,5.35,10355.0,Switzerland,Organic,-8.07
INV530765,GFT006,Gift bag medium,Packaging,8,2024-02-13 17:35:45,1.26,0.0,5.94,10355.0,Switzerland,Organic,16.02
INV530765,GFT011,Wooden ornament,Seasonal,5,2024-02-13 17:35:45,3.7,0.0,4.2,10355.0,Switzerland,Organic,22.7
INV530765,GFT018,Holiday light string,Seasonal,3,2024-02-13 17:35:45,16.7,0.0,3.5,10355.0,Switzerland,Organic,53.6
INV530021,GFT005,Tea towel cotton,Kitchen,6,2024-02-13 18:56:34,3.67,0.0,3.14,10209.0,Germany,Organic,25.16
INV530021,GFT015,Mini plant pot,Home decor,8,2024-02-13 18:56:34,6.37,0.0,3.37,10209.0,Germany,Organic,54.33
INV530021,GFT010,Glass storage jar,Kitchen,9,2024-02-13 18:56:34,8.73,0.1,3.27,10209.0,Germany,Marketplace,73.98
INV530021,GFT002,Ceramic mug floral,Kitchen,6,2024-02-13 18:56:34,5.31,0.05,4.27,10209.0,Germany,Organic,34.54
INV530021,GFT006,Gift bag medium,Packaging,8,2024-02-13 18:56:34,1.19,0.2,3.56,10209.0,Germany,Marketplace,11.18
INV530079,GFT003,Handmade greeting card,Stationery,6,2024-02-13 19:28:54,2.42,0.0,3.0,10442.0,France,Email,17.52
INV530079,GFT020,Room spray lavender,Home fragrance,-5,2024-02-13 19:28:54,7.59,0.05,4.75,10442.0,France,Organic,-31.3
INV530079,GFT002,Ceramic mug floral,Kitchen,8,2024-02-13 19:28:54,5.91,0.1,3.51,10442.0,France,Organic,46.06
INV530008,GFT017,Ribbon roll,Packaging,7,2024-02-13 23:13:35,2.52,0.15,4.61,10477.0,United Kingdom,Organic,19.6
INV530008,GFT015,Mini plant pot,Home decor,9,2024-02-13 23:13:35,6.19,0.0,5.2,10477.0,United Kingdom,Email,60.91
INV530008,GFT010,Glass storage jar,Kitchen,4,2024-02-13 23:13:35,8.79,0.05,5.92,10477.0,United Kingdom,Email,39.32
INV531450,GFT018,Holiday light string,Seasonal,7,2024-02-14 06:00:12,18.09,0.15,6.41,,United Kingdom,Ads,114.05
INV531450,GFT007,Aroma diffuser,Home fragrance,9,2024-02-14 06:00:12,18.3,0.0,3.94,10015.0,United Kingdom,Ads,168.64
INV531450,GFT005,Tea towel cotton,Kitchen,5,2024-02-14 06:00:12,4.19,0.0,7.43,10015.0,United Kingdom,Email,28.38
INV530211,GFT007,Aroma diffuser,Home fragrance,7,2024-02-14 14:33:21,19.25,0.05,3.72,10482.0,United Kingdom,Email,131.73
INV530211,GFT014,Desk calendar,Stationery,7,2024-02-14 14:33:21,8.46,0.2,7.36,10482.0,United Kingdom,Organic,54.74
INV530211,GFT016,Kitchen apron,Kitchen,9,2024-02-14 14:33:21,12.09,0.0,5.31,10482.0,United Kingdom,Referral,114.12
INV530211,GFT018,Holiday light string,Seasonal,125,2024-02-14 14:33:21,15.35,0.15,7.76,10482.0,United Kingdom,Organic,1638.7
INV530211,GFT017,Ribbon roll,Packaging,-6,2024-02-14 14:33:21,2.21,0.15,3.01,10482.0,United Kingdom,Email,-8.26
INV531410,GFT019,Porcelain plate,Kitchen,6,2024-02-14 17:46:26,10.19,0.0,2.74,10585.0,Austria,Organic,63.88
INV530803,GFT008,Notebook botanical,Stationery,9,2024-02-15 03:36:26,6.55,0.0,2.92,10571.0,Germany,Email,61.87
INV530803,GFT010,Glass storage jar,Kitchen,6,2024-02-15 03:36:26,8.31,0.05,4.75,10571.0,Germany,Ads,52.12
INV530803,GFT009,Decorative pillow cover,Home decor,8,2024-02-15 03:36:26,10.19,0.0,4.75,10571.0,Germany,Ads,86.27
INV530803,GFT012,Premium hamper box,Packaging,9,2024-02-15 03:36:26,20.85,0.0,1.77,10571.0,Germany,Ads,189.42
INV530803,GFT016,Kitchen apron,Kitchen,13,2024-02-15 03:36:26,14.87,0.05,4.65,10571.0,Germany,Referral,188.29
INV531098,GFT015,Mini plant pot,Home decor,9,2024-02-15 09:25:21,6.82,0.0,5.72,10577.0,United Kingdom,Referral,67.1
INV531098,GFT011,Wooden ornament,Seasonal,8,2024-02-15 09:25:21,3.77,0.0,4.54,10577.0,United Kingdom,Organic,34.7
INV530606,GFT019,Porcelain plate,Kitchen,5,2024-02-15 13:22:47,10.23,0.2,1.94,10145.0,United Kingdom,Organic,42.86
INV531774,GFT013,Scented wax melts,Home fragrance,9,2024-02-16 07:11:54,5.5,0.0,5.28,,Spain,Email,54.78
INV531774,GFT016,Kitchen apron,Kitchen,11,2024-02-16 07:11:54,13.27,0.0,7.45,10766.0,Spain,Organic,153.42
INV531792,GFT012,Premium hamper box,Packaging,8,2024-02-16 10:46:23,21.38,0.0,6.31,10196.0,United Kingdom,Organic,177.35
INV531792,GFT020,Room spray lavender,Home fragrance,8,2024-02-16 10:46:23,7.01,0.0,3.76,10196.0,United Kingdom,Referral,59.84
INV531792,GFT004,Vintage photo frame,Home decor,11,2024-02-16 10:46:23,15.51,0.0,3.91,10196.0,United Kingdom,Organic,174.52
INV531792,GFT010,Glass storage jar,Kitchen,3,2024-02-16 10:46:23,8.62,0.15,4.92,10196.0,United Kingdom,Email,26.9
INV531222,GFT010,Glass storage jar,Kitchen,9,2024-02-16 14:50:54,7.87,0.0,5.8,10233.0,United Kingdom,Ads,76.63
INV531012,GFT004,Vintage photo frame,Home decor,6,2024-02-16 18:22:52,12.21,0.05,5.95,10051.0,EIRE,Email,75.55
INV531012,GFT018,Holiday light string,Seasonal,-3,2024-02-16 18:22:52,12.99,0.0,7.13,10051.0,EIRE,Ads,-31.84
INV531246,GFT011,Wooden ornament,Seasonal,-2,2024-02-16 21:43:42,4.02,0.05,6.87,10225.0,United Kingdom,Organic,-0.77
INV531246,GFT007,Aroma diffuser,Home fragrance,7,2024-02-16 21:43:42,17.11,0.1,5.15,10225.0,United Kingdom,Organic,112.94
INV531246,GFT005,Tea towel cotton,Kitchen,11,2024-02-16 21:43:42,3.67,0.0,3.63,10225.0,United Kingdom,Marketplace,44.0
INV531370,GFT017,Ribbon roll,Packaging,10,2024-02-17 05:12:42,2.24,0.0,4.47,10302.0,Netherlands,Referral,26.87
INV531370,GFT016,Kitchen apron,Kitchen,121,2024-02-17 05:12:42,11.63,0.05,6.47,10302.0,Netherlands,Ads,1343.34
INV531370,GFT013,Scented wax melts,Home fragrance,10,2024-02-17 05:12:42,4.25,0.0,6.31,10302.0,Netherlands,Email,48.81
INV531370,GFT015,Mini plant pot,Home decor,3,2024-02-17 05:12:42,7.55,0.05,4.17,10302.0,Netherlands,Ads,25.69
INV530650,GFT004,Vintage photo frame,Home decor,11,2024-02-17 07:58:01,11.88,0.05,2.39,10211.0,United Kingdom,Email,126.54
INV530650,GFT013,Scented wax melts,Home fragrance,11,2024-02-17 07:58:01,4.92,0.05,6.47,10211.0,United Kingdom,Referral,57.88
INV530650,GFT008,Notebook botanical,Stationery,11,2024-02-17 07:58:01,7.03,0.0,7.37,10211.0,United Kingdom,Ads,84.7
INV530650,GFT011,Wooden ornament,Seasonal,8,2024-02-17 07:58:01,3.56,0.05,3.61,10211.0,United Kingdom,Organic,30.67
INV530323,GFT012,Premium hamper box,Packaging,-6,2024-02-17 08:22:36,16.71,0.0,3.27,10447.0,United Kingdom,Organic,-96.99
INV530323,GFT003,Handmade greeting card,Stationery,8,2024-02-17 08:22:36,2.6,0.1,2.87,10447.0,United Kingdom,Ads,21.59
